,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_max_depth,param_max_features,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,175.99000001,1.86933326721,-0.520941676379,-0.186487709241,27,0.8,750,"{'n_estimators': 750, 'max_features': 0.8, 'max_depth': 27}",29,-0.521405610926,-0.187831357814,-0.526152730528,-0.187908949892,-0.515266092366,-0.183722820017,2.04955624692,0.127049486072,0.00445643624088,0.00195532852294
1,143.045333227,1.50700004896,-0.519527558305,-0.16005296399,30,0.8,600,"{'n_estimators': 600, 'max_features': 0.8, 'max_depth': 30}",25,-0.521762856513,-0.160890998123,-0.525145318711,-0.160480282125,-0.511673521378,-0.158787611722,0.248797583563,0.0574340610962,0.00572235933945,0.000910314663393
2,103.027000109,1.80899993579,-0.546089954474,-0.281626478645,21,0.5,750,"{'n_estimators': 750, 'max_features': 0.5, 'max_depth': 21}",37,-0.549932060248,-0.28113789122,-0.54950010205,-0.284634386761,-0.538836625253,-0.279107157955,0.0616278979876,0.103179476769,0.00513153641803,0.00228277649984
3,81.1243333817,1.25166670481,-0.511997458989,-0.15432751093,30,0.5,550,"{'n_estimators': 550, 'max_features': 0.5, 'max_depth': 30}",9,-0.514088401111,-0.154575717865,-0.519681293314,-0.15452692563,-0.502221531871,-0.153879889296,1.42622633866,0.108935244382,0.00727949762527,0.000317142466816
4,82.5413333575,1.13700008392,-0.548731037365,-0.284708304079,21,0.6,550,"{'n_estimators': 550, 'max_features': 0.6, 'max_depth': 21}",39,-0.550891470573,-0.28466234313,-0.555028984917,-0.289594362379,-0.540271626853,-0.279868206728,0.394328375127,0.0293938878148,0.00621521667151,0.00397081941505
5,90.0669999917,1.16700005531,-0.548454380886,-0.285303825058,21,0.6,600,"{'n_estimators': 600, 'max_features': 0.6, 'max_depth': 21}",38,-0.552480410394,-0.287886916521,-0.554207748419,-0.28952787971,-0.538673645072,-0.278496678942,0.20661711765,0.0779273723763,0.00695138452405,0.00485977494168
6,106.968000015,1.16599996885,-0.514747043833,-0.157680812936,30,0.7,550,"{'n_estimators': 550, 'max_features': 0.7, 'max_depth': 30}",15,-0.515569975916,-0.158246290052,-0.524639018951,-0.159081989832,-0.504031017756,-0.155714158924,0.477464856867,0.0663524818515,0.00843308039224,0.00143187395454
7,119.898333311,1.52199999491,-0.549475505482,-0.285227222155,21,0.6,800,"{'n_estimators': 800, 'max_features': 0.6, 'max_depth': 21}",40,-0.552635151844,-0.285392032066,-0.556644472511,-0.289892013911,-0.539145584076,-0.280397620489,0.329452333454,0.0664880527578,0.00748499278164,0.00387782141109
8,96.4643332958,1.13266674678,-0.553381160754,-0.291041525861,21,0.7,550,"{'n_estimators': 550, 'max_features': 0.7, 'max_depth': 21}",43,-0.55502990912,-0.291165464844,-0.562037589909,-0.296895123909,-0.543074824009,-0.285063988828,0.252285917888,0.011897809508,0.00782863712901,0.00483083567514
9,112.028000037,1.60066668193,-0.507737409369,-0.140116381107,33,0.5,800,"{'n_estimators': 800, 'max_features': 0.5, 'max_depth': 33}",1,-0.511387259927,-0.139415003701,-0.51198635562,-0.139905464366,-0.499837492638,-0.141028675254,0.131463567427,0.0142673622534,0.00559103085115,0.000675449664408
10,131.420333227,1.52166676521,-0.551912965208,-0.290356453307,21,0.7,750,"{'n_estimators': 750, 'max_features': 0.7, 'max_depth': 21}",42,-0.556310020444,-0.292450760581,-0.558181457315,-0.294609699919,-0.541245957178,-0.284008899422,0.995770297173,0.0492769907636,0.00758076491102,0.00457411813073
11,142.768000046,1.53766663869,-0.551320874498,-0.290114880949,21,0.7,800,"{'n_estimators': 800, 'max_features': 0.7, 'max_depth': 21}",41,-0.553455646102,-0.289793142299,-0.556893314076,-0.294431671771,-0.543612708897,-0.286119828778,3.0485988635,0.0430529406328,0.00562790162864,0.00340091363228
12,155.882666747,1.71600000064,-0.512288589079,-0.158066627731,30,0.7,800,"{'n_estimators': 800, 'max_features': 0.7, 'max_depth': 30}",10,-0.514912873562,-0.158062267286,-0.517122427817,-0.159034064268,-0.504829488122,-0.157103551641,0.591818867508,0.0754895355349,0.00535058644499,0.000788134510835
13,119.339333296,1.19999996821,-0.555022917327,-0.294560679539,21,0.8,600,"{'n_estimators': 600, 'max_features': 0.8, 'max_depth': 21}",45,-0.55890239,-0.297549655006,-0.562954372159,-0.299425534477,-0.543210468254,-0.286706849133,0.49114313922,0.0693012539609,0.00851430495346,0.00560605149076
14,123.493333419,1.20666662852,-0.519744706113,-0.14374804757,33,0.8,550,"{'n_estimators': 550, 'max_features': 0.8, 'max_depth': 33}",27,-0.520303812484,-0.143479845493,-0.529513971308,-0.144221409823,-0.50941527874,-0.143542887392,0.6564502482,0.0613696061557,0.00821457843662,0.000335705662177
15,159.416666746,1.58466657003,-0.55447554659,-0.293571412835,21,0.8,800,"{'n_estimators': 800, 'max_features': 0.8, 'max_depth': 21}",44,-0.557596341857,-0.294849068549,-0.561656698412,-0.299566196927,-0.544172297837,-0.28629897303,0.437436724491,0.0709945355225,0.00747118665986,0.00549115109821
16,73.3969999949,1.15066671371,-0.517904021707,-0.202563938283,25,0.5,550,"{'n_estimators': 550, 'max_features': 0.5, 'max_depth': 25}",22,-0.522765741434,-0.202446208676,-0.520972497763,-0.20435115191,-0.509972585437,-0.200894454263,0.319471483861,0.0617592963645,0.0056555499986,0.0014136441917
17,80.4443333944,1.2703332901,-0.517147979529,-0.202151356811,25,0.5,600,"{'n_estimators': 600, 'max_features': 0.5, 'max_depth': 25}",17,-0.520319191531,-0.202526845369,-0.520717080771,-0.201848337434,-0.510406705121,-0.202078887632,0.577252331844,0.0379151076559,0.00476922140626,0.000281699711377
18,99.8343333403,1.54266667366,-0.517169876616,-0.202640422699,25,0.5,750,"{'n_estimators': 750, 'max_features': 0.5, 'max_depth': 25}",19,-0.520769017069,-0.202587835876,-0.520980614056,-0.204867289177,-0.509758931131,-0.200466143044,0.0511230461787,0.069786980139,0.00524066075239,0.00179714511588
19,157.471666654,1.75266671181,-0.51374284474,-0.142711309933,33,0.7,800,"{'n_estimators': 800, 'max_features': 0.7, 'max_depth': 33}",13,-0.516113122639,-0.142358615144,-0.518828371693,-0.142891090651,-0.506286087009,-0.142884224006,0.426162223625,0.0489649380736,0.00538761514221,0.000249408632085
