,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_max_depth,param_max_features,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
10,83.1306666533,1.3673333327,-0.494930727896,-0.0101408312755,45,0.85,650,"{'n_estimators': 650, 'max_features': 0.85, 'max_depth': 45}",33,-0.500824458458,-0.00990169842425,-0.499207484449,-0.0106789012072,-0.484758682963,-0.009841894195,0.931316285556,0.00449698128084,0.00722243125844,0.000381255448063
11,91.9343334039,1.56533328692,-0.493359826642,-0.0101187531341,45,0.9,600,"{'n_estimators': 600, 'max_features': 0.9, 'max_depth': 45}",29,-0.494923838408,-0.00981185528415,-0.499052044259,-0.0103233678718,-0.486102741921,-0.0102210362464,7.8912654139,0.160042332052,0.00540086052856,0.000220994205231
12,107.406666597,1.5150001049,-0.490083520219,-0.0262796843861,39,1.0,700,"{'n_estimators': 700, 'max_features': 1.0, 'max_depth': 39}",11,-0.497496721882,-0.0260476554489,-0.49162163735,-0.026642307645,-0.481130614485,-0.0261490900644,2.92225535978,0.05400619456,0.00676937813177,0.000259735719782
13,60.6786666711,1.13900001844,-0.497799606362,-0.0059238836385,48,0.8,500,"{'n_estimators': 500, 'max_features': 0.8, 'max_depth': 48}",37,-0.500126344121,-0.00592430621746,-0.507899398811,-0.00601822683063,-0.485371645465,-0.00582911786742,0.180474087638,0.0152534816501,0.00934272045391,7.7203989193e-05
14,88.5306666692,1.35900004705,-0.493936623112,-0.00614873329338,48,0.9,650,"{'n_estimators': 650, 'max_features': 0.9, 'max_depth': 48}",30,-0.497935005596,-0.00627587282357,-0.500288179713,-0.0061006656063,-0.483585292608,-0.00606966145027,0.630788077483,0.0125698108058,0.00738174634551,9.07878829143e-05
15,62.1329999765,1.04466668765,-0.501672734631,-0.102834351324,30,0.85,500,"{'n_estimators': 500, 'max_features': 0.85, 'max_depth': 30}",45,-0.507092313119,-0.101044245739,-0.501814237315,-0.103734915937,-0.496110588617,-0.103723892297,0.156724845803,0.0841123316641,0.00448438663443,0.00126580379872
16,74.6323333581,1.25400002797,-0.499102663466,-0.0996793362414,30,0.85,600,"{'n_estimators': 600, 'max_features': 0.85, 'max_depth': 30}",38,-0.504037149034,-0.0972601806367,-0.501962485598,-0.10354264293,-0.491307121398,-0.0982351851579,1.1748794027,0.0191311979539,0.00557657825156,0.00276061736813
17,74.2103332678,1.35933335622,-0.489616021724,-0.026290767676,39,0.75,650,"{'n_estimators': 650, 'max_features': 0.75, 'max_depth': 39}",9,-0.494005288507,-0.0258959904061,-0.49282626317,-0.0270442648434,-0.482015350891,-0.0259320477785,0.509782499244,0.0189793961115,0.00539560860195,0.000533006266041
18,87.0810000102,1.38166666031,-0.499364401459,-0.101616483408,30,0.85,700,"{'n_estimators': 700, 'max_features': 0.85, 'max_depth': 30}",39,-0.505216165216,-0.100714411909,-0.500773955547,-0.104085422863,-0.492101811982,-0.100049615452,0.849096372817,0.0521686566699,0.00544589734437,0.00176677391612
19,96.5500000318,1.6943333149,-0.493203525546,-0.00616473170659,48,0.8,800,"{'n_estimators': 800, 'max_features': 0.8, 'max_depth': 48}",28,-0.497211215636,-0.00604097238968,-0.502122667298,-0.00638914533837,-0.480275051488,-0.00606407739172,0.290373326538,0.0862914247803,0.0093584803091,0.000158964501017
20,80.1870000362,1.49533335368,-0.490108024465,-0.0421621151477,36,0.75,700,"{'n_estimators': 700, 'max_features': 0.75, 'max_depth': 36}",12,-0.494950719698,-0.0410936918463,-0.491540770216,-0.0440508104714,-0.483831505309,-0.0413418431254,0.713703563253,0.0515256032294,0.00465107888234,0.0013393461797
21,85.7410000165,1.35733334223,-0.491543509464,-0.0653082773684,33,0.9,650,"{'n_estimators': 650, 'max_features': 0.9, 'max_depth': 33}",18,-0.498209974599,-0.0639167865108,-0.491860117478,-0.0660253065097,-0.484559112658,-0.0659827390848,0.97008695025,0.00679868308435,0.00557743596829,0.000984086074012
22,84.4296665986,1.32700006167,-0.500103192306,-0.0995507276325,30,0.9,650,"{'n_estimators': 650, 'max_features': 0.9, 'max_depth': 30}",41,-0.506496753196,-0.0982942910675,-0.50129994952,-0.102274520007,-0.492511518124,-0.0980833718228,1.48253296034,0.0799040337909,0.00577182065,0.00192793592698
23,75.0600001017,1.47666668892,-0.491301172365,-0.0101905862783,45,0.7,700,"{'n_estimators': 700, 'max_features': 0.7, 'max_depth': 45}",16,-0.497115955919,-0.00994139103777,-0.494833461846,-0.0102581291626,-0.481952629017,-0.0103722386346,0.563660062906,0.0179691691151,0.0066752988386,0.000182261613883
24,86.501000007,1.72533337275,-0.490581906193,-0.00617364204417,48,0.7,800,"{'n_estimators': 800, 'max_features': 0.7, 'max_depth': 48}",14,-0.494754462153,-0.00606677023364,-0.497111997228,-0.00642858012248,-0.479877816683,-0.00602557577638,0.76751156017,0.119030256085,0.00762933860324,0.000181051214957
25,68.5370000998,1.25600004196,-0.489513906994,-0.0425768687459,36,0.75,600,"{'n_estimators': 600, 'max_features': 0.75, 'max_depth': 36}",7,-0.495761008186,-0.0419229913501,-0.492921233066,-0.0449199990682,-0.479857937688,-0.0408876158193,0.449226797913,0.005715451149,0.00692504225938,0.0017099113823
26,86.4583333333,1.2816666762,-0.499566045194,-0.101063777481,30,1.0,600,"{'n_estimators': 600, 'max_features': 1.0, 'max_depth': 30}",40,-0.505648665866,-0.100516436779,-0.500270090877,-0.10180007607,-0.492778130846,-0.100874819593,0.479122262769,0.0127105089672,0.00527790537834,0.000540808820355
27,93.948666652,1.39466675123,-0.500257305574,-0.100052974714,30,1.0,650,"{'n_estimators': 650, 'max_features': 1.0, 'max_depth': 30}",42,-0.505387594532,-0.0984305070995,-0.499708568992,-0.101587869355,-0.495674811397,-0.100140547688,0.483385470691,0.0299146781055,0.00398416638795,0.00129047429847
28,118.811666648,1.61266668638,-0.489379949628,-0.0415650874379,36,1.0,800,"{'n_estimators': 800, 'max_features': 1.0, 'max_depth': 36}",5,-0.495221733214,-0.0410277563902,-0.489783029514,-0.0424337702595,-0.483133914059,-0.0412337356638,1.65832872019,0.0640537168062,0.00494305557883,0.00061998077862
29,83.9199999968,1.49199994405,-0.489537562936,-0.0426808222048,36,0.8,700,"{'n_estimators': 700, 'max_features': 0.8, 'max_depth': 36}",8,-0.494006434054,-0.0416825925538,-0.489829818058,-0.0439200425448,-0.484775541622,-0.0424398315157,0.653321281049,0.0163911610227,0.00377415803954,0.000929194274519
30,75.2450000445,1.44566671054,-0.492564159651,-0.00616897184334,48,0.7,700,"{'n_estimators': 700, 'max_features': 0.7, 'max_depth': 48}",23,-0.493933335007,-0.00612729157264,-0.500266146346,-0.00637515091173,-0.483491985155,-0.00600447304565,0.449035312252,0.0194307615996,0.00691596682615,0.000154171882055
31,77.2160000006,1.33833328883,-0.489181523771,-0.0268254607575,39,0.8,650,"{'n_estimators': 650, 'max_features': 0.8, 'max_depth': 39}",4,-0.494473580726,-0.0268120896739,-0.49007200557,-0.0274082599214,-0.482997872275,-0.026256032677,0.503408995247,0.0189267956788,0.00472706316001,0.000470489812204
32,74.9163333575,1.133999904,-0.497563416769,-0.00984095896071,45,1.0,500,"{'n_estimators': 500, 'max_features': 1.0, 'max_depth': 45}",36,-0.501775409719,-0.00997191201311,-0.503360647168,-0.00980832827359,-0.487552814327,-0.00974263659543,0.395090132272,0.0158954798642,0.00710757645822,9.64032350576e-05
33,73.7070000172,1.44266661008,-0.494473685468,-0.0669419375221,33,0.7,700,"{'n_estimators': 700, 'max_features': 0.7, 'max_depth': 33}",32,-0.500088589048,-0.0650512089214,-0.494525017623,-0.0690011182917,-0.488806355751,-0.0667734853531,0.526528901203,0.0453896978585,0.00460609545324,0.00161693704442
34,53.6213332812,0.97133342425,-0.492907917204,-0.0265312535097,39,0.7,500,"{'n_estimators': 500, 'max_features': 0.7, 'max_depth': 39}",26,-0.498834287309,-0.0262075701111,-0.493866961675,-0.0272904454935,-0.486021260212,-0.0260957449243,0.70881322236,0.00329988951118,0.00527467156546,0.000538767463355
35,88.0166666508,1.47933324178,-0.487847674663,-0.0263485407577,39,0.85,700,"{'n_estimators': 700, 'max_features': 0.85, 'max_depth': 39}",1,-0.492738114783,-0.0256861592312,-0.491660213878,-0.0268081325717,-0.479143377113,-0.0265513304703,0.768462231788,0.00612826416508,0.00617013312108,0.000479964439546
36,76.8923333486,1.2663333416,-0.49132389399,-0.0102442967214,45,0.85,600,"{'n_estimators': 600, 'max_features': 0.85, 'max_depth': 45}",17,-0.495576349124,-0.0102614214066,-0.497586423161,-0.0105540150958,-0.480807477621,-0.00991745366168,0.801272421908,0.0509531737674,0.00748083527287,0.00026015707563
37,56.7906666597,1.12900002797,-0.492259121908,-0.0424996492797,36,0.75,500,"{'n_estimators': 500, 'max_features': 0.75, 'max_depth': 36}",20,-0.498573247938,-0.0409105888441,-0.492794517306,-0.0435983326123,-0.485408323943,-0.0429900263828,0.268885765599,0.0126754949492,0.00538787476431,0.00115075161475
38,96.5633333524,1.39433336258,-0.492425790055,-0.00982460675978,45,1.0,650,"{'n_estimators': 650, 'max_features': 1.0, 'max_depth': 45}",22,-0.497519132174,-0.00963407544827,-0.490384831701,-0.00990398247522,-0.489372616365,-0.00993576235586,0.191972751484,0.0570458715843,0.0036254253133,0.000135349241355
39,81.8953333696,1.38233327866,-0.489510872187,-0.0416989069453,36,0.85,650,"{'n_estimators': 650, 'max_features': 0.85, 'max_depth': 36}",6,-0.497138592973,-0.0405337376048,-0.490651254089,-0.0421628662804,-0.480741179525,-0.0424001169505,0.9260829224,0.0270103880442,0.00674260802519,0.000829572847539
40,78.3583331903,1.41366672516,-0.49571875967,-0.00618240186681,48,0.8,650,"{'n_estimators': 650, 'max_features': 0.8, 'max_depth': 48}",35,-0.503268696588,-0.00610281236323,-0.503256678015,-0.00629852896351,-0.480628709121,-0.00614586427368,0.522977567037,0.0570049029281,0.0106695022267,8.39741773399e-05
41,96.755999883,1.65633336703,-0.489161858572,-0.0100778427291,45,0.8,800,"{'n_estimators': 800, 'max_features': 0.8, 'max_depth': 45}",3,-0.49160412563,-0.00997051907128,-0.495358268261,-0.0103291292608,-0.480522107257,-0.0099338798551,0.984083693755,0.112434685986,0.00629811624159,0.000178314887816
42,54.5236666203,1.0809999307,-0.495598458999,-0.00645479448837,48,0.7,500,"{'n_estimators': 500, 'max_features': 0.7, 'max_depth': 48}",34,-0.498049695642,-0.00622726154487,-0.50330257073,-0.00687538434031,-0.48544188811,-0.00626173757994,0.413803760708,0.082284065806,0.00749462943249,0.000297734800241
43,102.536333402,1.71600000064,-0.49281691119,-0.0100646040061,45,0.85,800,"{'n_estimators': 800, 'max_features': 0.85, 'max_depth': 45}",24,-0.494562220425,-0.00998136577145,-0.506199743121,-0.010224308852,-0.477687133732,-0.009988137395,0.971632727175,0.105880453631,0.0117051920083,0.000112962212131
44,63.3996667862,1.08333333333,-0.494178697376,-0.0660858136989,33,0.85,500,"{'n_estimators': 500, 'max_features': 0.85, 'max_depth': 33}",31,-0.498926044991,-0.0640720863806,-0.492706919755,-0.0666777341257,-0.490902349365,-0.0675076205903,0.829014360048,0.075323007492,0.0034370064252,0.00146367144997
